11/09/2000 Kansas                  99 UCLA                    98 N New York, NY
12/28/2000 Stetson                 80 SW Missouri St.         76
12/28/2000 James Madison           70 West Virginia           83
12/28/2000 SE Louisiana            55 Texas Arlington         61
12/28/2000 Butler                  60 Arizona                 72
12/28/2000 Texas San Antonio       70 McNeese St.             66
12/28/2000 NC Asheville            43 Texas                   74
12/28/2000 Texas Tech              78 TCU                     92
12/28/2000 Birmingham Southern     78 Texas A&M Corpus Chris  81
12/28/2000 Colorado St.            47 Valparaiso              61 N Indianapolis, IN
12/28/2000 SE Missouri St.         72 Jackson St.             63 N El Paso, TX
12/28/2000 Murray St.              71 Colorado                98
12/28/2000 Westminster             66 Idaho St.               67
12/28/2000 Patten                  46 Northern Arizona        77
12/28/2000 Norfolk St.             69 San Diego St.           79
12/28/2000 North Texas             70 New Mexico St.          82
12/28/2000 Nicholls St.            58 Stephen F. Austin       55
12/28/2000 San Diego               56 Boise St.               59
12/28/2000 Cal Irvine              56 Washington              55
12/28/2000 Detroit                 68 Iowa                    69 N Honolulu, HI
12/28/2000 Florida International   55 Arkansas St.            69
12/28/2000 Colorado Christian      49 Denver                  86
12/28/2000 South Carolina St.      59 Fresno St.              84
12/28/2000 Oregon St.              68 LSU                     78 n New Orleans, LA
12/28/2000 Monmouth (NJ)           70 UNLV                    81
12/28/2000 Houston                 67 Texas El Paso           75
12/28/2000 Brigham Young           84 Weber St.               75
12/28/2000 George Washington       81 Tennessee               92 N Honolulu, HI
12/28/2000 IUPU Ft. Wayne          70 Marshall                99
12/28/2000 Jacksonville            67 Savannah St.            52
12/29/2000 Davidson                73 Drexel                  84 N Albuquerque, NM
12/29/2000 George Mason            76 Santa Clara             78 n San Jose, CA
12/29/2000 La Salle                81 Lafayette               78 N Berkeley, CA
12/29/2000 Texas A&M               72 Manhattan               64 N Honolulu, HI
12/29/2000 Tennessee Martin        54 Miami (FL)              70
12/29/2000 Austin Peay             78 Jacksonville St.        73 N Chattanooga, TN
12/29/2000 Detroit                 63 George Washington       50 N Honolulu, HI
12/29/2000 Southern Methodist      97 Texas Pan American      67 N Oklahoma City, OK
12/29/2000 Northern Iowa           46 Youngstown St.          54 N Green Bay, WI
12/29/2000 Birmingham Southern     87 Winthrop                80 N Corpus Christi, TX
12/29/2000 Valparaiso              60 Indiana                 63 n Indianapolis, IN
12/29/2000 Richmond                48 College of Charleston   52 N Charlotte, NC
12/29/2000 Colgate                 55 The Citadel             86 N Tallahassee, FL
12/29/2000 Cornell                 51 Air Force               63 N Logan, UT
12/29/2000 Navy                    58 Wake Forest             90
12/29/2000 Chicago St.             68 Hampton                 83
12/29/2000 Temple                  74 Pennsylvania            60
12/29/2000 Portland                74 Radford                 80 N Bozeman, MT
12/29/2000 Long Island             49 Notre Dame              97
12/29/2000 Belmont                 59 Chattanooga             80
12/29/2000 Illinois Chicago        64 Illinois                77 N Rosemont, IL
12/29/2000 William & Mary          60 New Mexico              68
12/29/2000 Pepperdine              81 Charlotte               70 N Tempe, AZ
12/29/2000 Morehead St.            82 Florida A&M             67
12/29/2000 Samford                 48 Wisconsin Green Bay     53
12/29/2000 Massachusetts           60 North Carolina          91 n Charlotte, NC
12/29/2000 Colorado St.            63 Northeastern            52 N Indianapolis, IN
12/29/2000 Cleveland St.           81 Texas A&M Corpus Chris  77
12/29/2000 Oral Roberts            51 Oklahoma                84 n Oklahoma City, OK
12/29/2000 St. Francis (NY)        68 Montana St.             86
12/29/2000 Iowa                    68 Tennessee               80 N Honolulu, HI
12/29/2000 Albany (NY)             43 Utah St.                88
12/29/2000 Ohio                    75 Arizona St.             71
12/29/2000 Yale                    62 California              76
12/29/2000 Fordham                 60 Stanford                86 n San Jose, CA
12/29/2000 St. Louis               67 Hawaii                  75
12/30/2000 Clemson                 81 Coastal Carolina        68
12/30/2000 Manhattan               59 George Washington       64 N Honolulu, HI
12/30/2000 Hartford                91 Rhode Island            88
12/30/2000 High Point              75 Virginia Tech           84
12/30/2000 South Florida           61 Wisconsin               63
12/30/2000 Oakland                 80 Western Michigan        75
12/30/2000 Nevada                  72 Washington St.          75
12/30/2000 Texas A&M               81 Detroit                 72 N Honolulu, HI
12/30/2000 Buffalo                 75 Marshall                85
12/30/2000 Colorado                74 Wisconsin Milwaukee     71
12/30/2000 Florida International   68 North Texas             70
12/30/2000 Youngstown St.          58 Wisconsin Green Bay     66
12/30/2000 Southern Utah           67 Idaho St.               63
12/30/2000 Southern Methodist      78 Oklahoma                79 n Oklahoma City, OK
12/30/2000 Ohio                    76 Pepperdine              78 N Tempe, AZ
12/30/2000 UCLA                    87 Purdue                  82
12/30/2000 Coppin St.              42 Ohio St.                80
12/30/2000 Virginia               102 Dartmouth               56
12/30/2000 NC Wilmington           59 Miami (OH)              44
12/30/2000 Sacred Heart            71 Maine                   81
12/30/2000 Centenary               59 Minnesota               93
12/30/2000 MD Eastern Shore        53 Maryland               105
12/30/2000 North Carolina A&T      73 Duke                   108
12/30/2000 Fairfield               75 DePaul                  85
12/30/2000 Elon                    62 Stony Brook             74
12/30/2000 Stetson                 64 Missouri                89
12/30/2000 East Tennessee St.      73 James Madison           63
12/30/2000 Lehigh                  70 Jacksonville            73
12/30/2000 Vanderbilt              74 Boston College          97
12/30/2000 Cal Poly-SLO            63 North Carolina St.      91
12/30/2000 IUPU Ft. Wayne          67 Ball St.                83
12/30/2000 Morgan St.              64 Florida St.             74
12/30/2000 Montana                 57 Baylor                  77
12/30/2000 IUPUI                   53 Bradley                 70
12/30/2000 Morris Brown            59 Mississippi             94
12/30/2000 SE Louisiana            62 Stephen F. Austin       66
12/30/2000 Murray St.              79 Nebraska                71
12/30/2000 Prairie View A&M        46 Tulsa                  115
12/30/2000 Evansville              57 Creighton               87
12/30/2000 New Hampshire           54 Florida                102
12/30/2000 San Diego               72 Washington              54
12/30/2000 Menlo College           69 Cal St. Sacramento      87
12/30/2000 Lamar                   43 Northwestern St.        62
12/30/2000 Nicholls St.            59 Texas Arlington         58
12/30/2000 Butler                  74 Louisiana Lafayette     63 N Tucson, AZ
12/30/2000 Cincinnati              66 Toledo                  69 N Cleveland, OH
12/30/2000 Jacksonville St.        72 Belmont                 71 N Chattanooga, TN
12/30/2000 Oregon                  88 Louisville              65
12/30/2000 Delaware St.            53 West Virginia           74
12/30/2000 American                77 Wagner                  78
12/30/2000 Niagara                 69 Syracuse                95
12/30/2000 Colgate                 80 Florida A&M             87
12/30/2000 Richmond                63 Massachusetts           59 N Charlotte, NC
12/30/2000 Texas Pan American      81 Oral Roberts            62 N Oklahoma City, OK
12/30/2000 Delaware                67 St. Joseph's (PA)       72
