date,visitor,visitor_score,home,home_score,notes,location
01/22/2002,Virginia,69,Georgia Tech,65,,
01/22/2002,Michigan St.,71,Iowa,75,,
01/22/2002,Buffalo,53,Kent St.,91,,
01/22/2002,Marist,62,Manhattan,67,,
01/23/2002,Drexel,84,Hofstra,74,,
01/23/2002,Davidson,58,NC Greensboro,57,,
01/23/2002,Towson,59,Delaware,53,,
01/23/2002,Wofford,58,East Tennessee St.,71,,
01/23/2002,Indiana St.,71,Northern Iowa,65,,
01/23/2002,Loyola (MD),48,Fairfield,72,,
01/23/2002,Gardner Webb,93,Appalachian St.,101,,
01/23/2002,Bowling Green,86,Akron,87,,
01/23/2002,West Virginia,79,Marshall,81,N,"Charleston, WV"
01/23/2002,Northwestern,61,Purdue,63,,
01/23/2002,Western Michigan,61,Ball St.,74,,
01/23/2002,Loyola Chicago,48,Butler,78,,
01/23/2002,Old Dominion,56,NC Wilmington,66,,
01/23/2002,Monmouth (NJ),42,Central Connecticut,50,,
01/23/2002,Fairleigh Dickinson,79,Quinnipiac,84,,
01/23/2002,NC Asheville,78,Coastal Carolina,88,,
01/23/2002,Xavier (OH),67,Rhode Island,49,,
01/23/2002,Louisville,71,Charlotte,77,,
01/23/2002,Arkansas,67,Georgia,81,,
01/23/2002,South Alabama,56,Florida International,66,,
01/23/2002,St. John's (NY),70,Connecticut,75,,
01/23/2002,Texas Pan American,64,Wright St.,83,,
01/23/2002,Wagner,80,St. Francis (PA),67,,
01/23/2002,Long Island,84,St. Francis (NY),92,,
01/23/2002,South Carolina,94,Tennessee,60,,
01/23/2002,Indiana,85,Penn St.,51,,
01/23/2002,Nebraska,63,Oklahoma St.,70,,
01/23/2002,LSU,55,Mississippi,70,,
01/23/2002,UAB,81,Memphis,102,,
01/23/2002,TCU,72,Marquette,83,,
01/23/2002,Wisconsin,48,Illinois,80,,
01/23/2002,Bucknell,80,Colgate,75,,
01/23/2002,Arizona,72,Arizona St.,88,,
01/23/2002,Texas A&M,80,Texas,74,,
01/23/2002,North Carolina St.,77,North Carolina,59,,
01/23/2002,Kansas,88,Iowa St.,81,,
01/23/2002,Illinois St.,58,Bradley,55,,
01/23/2002,Alcorn St.,64,Morris Brown,68,,
01/23/2002,Southern Mississippi,66,Houston,74,,
01/23/2002,Mercer,65,Troy St.,71,,
01/23/2002,South Florida,68,Tulane,54,,
01/23/2002,St. Joseph's (PA),63,Duquesne,47,,
01/23/2002,Lafayette,92,Navy,79,,
01/23/2002,MD Baltimore County,72,Mount St. Mary's,63,,
01/23/2002,American,65,Lehigh,59,,
01/23/2002,Holy Cross,46,Army,57,,
01/23/2002,Maryland,85,Wake Forest,63,,
01/23/2002,George Mason,59,VA Commonwealth,75,,
01/23/2002,Richmond,75,Temple,68,,
01/23/2002,Sacred Heart,67,Robert Morris,72,,
01/23/2002,Georgia St.,81,Campbell,64,,
01/23/2002,James Madison,59,William & Mary,77,,
01/23/2002,George Washington,60,Massachusetts,73,,
01/23/2002,Dayton,71,La Salle,69,,
01/23/2002,DePaul,80,East Carolina,58,,
01/23/2002,St. Bonaventure,81,Fordham,87,,
01/24/2002,Murray St.,83,Morehead St.,92,,
01/24/2002,Southern Illinois,79,Drake,64,,
01/24/2002,Tennessee Martin,100,Eastern Kentucky,108,,
01/24/2002,Valparaiso,74,IUPUI,73,,
01/24/2002,California,92,Southern California,91,,
01/24/2002,Charleston Southern,66,Winthrop,63,,
01/24/2002,Southern Utah,71,Oral Roberts,70,,
01/24/2002,Rider,80,Niagara,76,,
01/24/2002,Michigan,47,Ohio St.,69,,
01/24/2002,Hartford,70,New Hampshire,74,,
01/24/2002,VMI,59,Virginia,93,,
01/24/2002,Jacksonville St.,64,Savannah St.,55,,
01/24/2002,Arkansas St.,64,Middle Tennessee St.,83,,
01/24/2002,Clemson,63,Florida St.,68,,
01/24/2002,Hawaii,88,Rice,79,,
01/24/2002,New Orleans,82,Texas A&M Corpus Chris,68,,
01/24/2002,Texas Arlington,95,Texas San Antonio,91,,
01/24/2002,Stephen F. Austin,72,SW Texas St.,67,,
01/24/2002,Sam Houston St.,67,Louisiana Monroe,87,,
01/24/2002,Chicago St.,53,Missouri Kansas City,67,,
01/24/2002,Cleveland St.,69,Wisconsin Milwaukee,78,,
01/24/2002,Arkansas Little Rock,85,Western Kentucky,95,,
01/24/2002,Cal Irvine,81,Cal Santa Barbara,70,,
01/24/2002,Loyola Marymount,60,San Diego,73,,
01/24/2002,St. Mary's (CA),68,Portland,74,,
01/24/2002,Cal Riverside,59,Pacific,71,,
01/24/2002,Southern Methodist,70,Fresno St.,78,,
01/24/2002,Denver,62,New Mexico St.,68,,
01/24/2002,Mississippi Valley St.,59,Delta St.,72,,
01/24/2002,Duke,88,Boston College,78,,
01/24/2002,San Francisco,73,Gonzaga,93,,
01/24/2002,Stanford,86,UCLA,76,,
01/24/2002,Pepperdine,74,Santa Clara,67,,
01/24/2002,Cal St. Fullerton,68,Cal St. Northridge,92,,
01/24/2002,Louisiana Tech,77,Nevada,69,,
01/24/2002,Oregon St.,74,Washington St.,72,,
01/24/2002,Oregon,92,Washington,97,,
01/24/2002,Centenary,52,Lipscomb,51,,
01/24/2002,High Point,73,Liberty,58,,
01/24/2002,Long Beach St.,63,Cal Poly-SLO,75,,
01/24/2002,Nicholls St.,40,SE Louisiana,56,,
01/24/2002,Austin Peay,70,Eastern Illinois,73,,
01/24/2002,Detroit,52,Wisconsin Green Bay,40,,
01/24/2002,San Jose St.,54,Tulsa,78,,
01/24/2002,North Texas,78,Louisiana Lafayette,96,,
01/24/2002,Tennessee Tech,75,SE Missouri St.,62,,
01/24/2002,Lamar,81,Northwestern St.,77,,
01/24/2002,Villanova,58,Miami (FL),76,,
01/24/2002,Vermont,72,Stony Brook,67,,
01/24/2002,Western Illinois,75,Oakland,93,,
01/24/2002,Boston University,64,Albany (NY),49,,
01/24/2002,Northeastern,64,Binghamton,81,,
01/25/2002,Montana St.,56,Cal St. Sacramento,78,,
01/25/2002,Hampton,85,Bethune Cookman,69,,
01/25/2002,Manhattan,70,Iona,75,,
01/25/2002,Portland St.,87,Idaho St.,77,,
01/25/2002,Montana,64,Northern Arizona,77,,
01/25/2002,Eastern Washington,78,Weber St.,89,,
01/26/2002,Southern Methodist,71,Nevada,57,,
01/26/2002,Austin Peay,68,SE Missouri St.,67,,
01/26/2002,Loyola (MD),65,Canisius,74,,
01/26/2002,NC Greensboro,81,Wofford,76,,
01/26/2002,Towson,75,James Madison,86,,
01/26/2002,Delaware,67,Hofstra,74,,
01/26/2002,Pepperdine,96,San Diego,91,,
01/26/2002,Monmouth (NJ),78,MD Baltimore County,73,,
01/26/2002,Texas A&M Corpus Chris,87,Texas Pan American,80,,
01/26/2002,Western Carolina,70,Davidson,67,,
01/26/2002,Central Florida,86,Belmont,78,,
01/26/2002,Connecticut,100,Arizona,98,,
01/26/2002,Florida,92,Arkansas,94,,
01/26/2002,UNLV,80,San Diego St.,79,,
01/26/2002,Central Connecticut,78,Sacred Heart,69,,
01/26/2002,Iowa St.,84,Nebraska,86,,
01/26/2002,Providence,75,St. John's (NY),70,,
01/26/2002,Alabama,64,Kentucky,61,,
01/26/2002,Arkansas Little Rock,65,Middle Tennessee St.,68,,
01/26/2002,Southern Utah,54,Missouri Kansas City,49,,
01/26/2002,Texas Arlington,84,SW Texas St.,100,,
01/26/2002,Stetson,65,Troy St.,68,,
01/26/2002,Drake,54,Illinois St.,68,,
01/26/2002,San Jose St.,58,Rice,70,,
01/26/2002,Southern Mississippi,61,TCU,75,,
01/26/2002,Denver,58,Louisiana Lafayette,70,,
01/26/2002,Jackson St.,78,Mississippi Valley St.,85,,
01/26/2002,Grambling,84,Arkansas Pine Bluff,72,,
01/26/2002,Prairie View A&M,72,Alabama A&M,92,,
01/26/2002,Tennessee Tech,77,Tennessee St.,68,,
01/26/2002,Memphis,84,Houston,66,,
01/26/2002,Tulane,63,UAB,80,,
01/26/2002,Chicago St.,62,Oral Roberts,91,,
01/26/2002,Cleveland St.,50,Wisconsin Green Bay,61,,
01/26/2002,Birmingham Southern,47,Savannah St.,44,,
01/26/2002,Long Beach St.,50,Cal Santa Barbara,82,,
01/26/2002,San Francisco,77,Portland,69,,
01/26/2002,Cal St. Fullerton,48,Pacific,82,,
01/26/2002,St. Mary's (CA),52,Gonzaga,70,,
01/26/2002,Louisiana Tech,71,Fresno St.,64,,
01/26/2002,Cal Irvine,47,Cal Poly-SLO,50,,
01/26/2002,Portland St.,85,Weber St.,90,,
01/26/2002,Rhode Island,75,George Washington,62,,
01/26/2002,Kansas St.,74,Missouri,86,,
01/26/2002,Georgia Tech,74,Wake Forest,87,,
01/26/2002,South Carolina,53,Mississippi,71,,
01/26/2002,Boston University,55,Binghamton,53,,
01/26/2002,Northeastern,50,Albany (NY),51,,
01/26/2002,Furman,68,VMI,76,,
01/26/2002,Oklahoma,79,Texas Tech,92,,
01/26/2002,American,54,Holy Cross,63,,
01/26/2002,Samford,53,Campbell,56,,
01/26/2002,Georgia,84,Vanderbilt,86,,
01/26/2002,East Carolina,52,Charlotte,87,,
01/26/2002,Ball St.,77,Miami (OH),80,,
01/26/2002,Air Force,57,Colorado St.,60,,
01/26/2002,Central Michigan,73,Akron,83,,
01/26/2002,Iowa,68,Purdue,73,,
01/26/2002,North Carolina A&T,67,Morgan St.,60,,
01/26/2002,Norfolk St.,61,Florida A&M,73,,
01/26/2002,Coastal Carolina,77,Charleston Southern,73,,
01/26/2002,Ohio,65,Western Michigan,95,,
01/26/2002,Kansas,86,Texas A&M,74,,
01/26/2002,Georgetown,56,Pittsburgh,67,,
01/26/2002,St. Joseph's (PA),60,Pennsylvania,62,,
01/26/2002,Colorado,55,Oklahoma St.,64,,
01/26/2002,Centenary,67,Gardner Webb,78,,
01/26/2002,South Carolina St.,54,Coppin St.,50,,
01/26/2002,NC Wilmington,68,VA Commonwealth,74,,
01/26/2002,Tennessee Martin,88,Morehead St.,89,,
01/26/2002,Fairfield,84,Marist,93,,
01/26/2002,New Orleans,55,Florida International,69,,
01/26/2002,Murray St.,81,Eastern Kentucky,92,,
01/26/2002,Columbia,54,Cornell,42,,
01/26/2002,Jacksonville,74,Mercer,58,,
01/26/2002,Western Illinois,58,IUPUI,59,,
01/26/2002,Marshall,67,Toledo,77,,
01/26/2002,Virginia Tech,69,Syracuse,81,,
01/26/2002,Massachusetts,67,St. Bonaventure,65,,
01/26/2002,Duquesne,51,Richmond,55,,
01/26/2002,William & Mary,52,Old Dominion,68,,
01/26/2002,Siena,73,Niagara,74,,
01/26/2002,Northwestern,63,Buffalo,57,,
01/26/2002,Yale,80,Brown,77,,
01/26/2002,Valparaiso,86,Oakland,77,,
01/26/2002,Jacksonville St.,61,Georgia St.,80,,
01/26/2002,New Mexico,67,Wyoming,79,,
01/26/2002,Oregon,94,Washington St.,86,,
01/26/2002,Stanford,82,Southern California,90,,
01/26/2002,Loyola Marymount,64,Santa Clara,74,,
01/26/2002,Sam Houston St.,98,Northwestern St.,83,,
01/26/2002,LSU,61,Mississippi St.,84,,
01/26/2002,Winthrop,73,NC Asheville,66,,
01/26/2002,Ohio St.,71,Minnesota,89,,
01/26/2002,Liberty,60,Radford,79,,
01/26/2002,Florida St.,63,Maryland,84,,
01/26/2002,Butler,82,Illinois Chicago,73,,
01/26/2002,Chattanooga,66,East Tennessee St.,61,,
01/26/2002,Georgia Southern,60,College of Charleston,57,,
01/26/2002,Elon,63,High Point,73,,
01/26/2002,Colgate,71,Lafayette,67,,
01/26/2002,Lehigh,50,Bucknell,69,,
01/26/2002,Eastern Michigan,72,Northern Illinois,84,,
01/26/2002,Robert Morris,78,St. Francis (NY),91,,
01/26/2002,Vermont,62,Michigan,75,,
01/26/2002,St. Francis (PA),64,Long Island,80,,
01/26/2002,Stony Brook,70,Hartford,76,,
01/26/2002,MD Eastern Shore,67,Delaware St.,77,,
01/26/2002,Dayton,59,Xavier (OH),75,,
01/26/2002,Marquette,55,St. Louis,38,,
01/26/2002,Wright St.,65,Loyola Chicago,60,,
01/26/2002,DePaul,67,Louisville,97,,
01/26/2002,Illinois,57,Indiana,88,,
01/26/2002,La Salle,63,Fordham,74,,
01/26/2002,George Mason,69,Drexel,100,,
01/26/2002,Appalachian St.,78,The Citadel,74,,
01/26/2002,Penn St.,63,Wisconsin,66,,
01/26/2002,Army,61,Navy,79,,
01/26/2002,Fairleigh Dickinson,69,Mount St. Mary's,64,,
01/26/2002,Cincinnati,78,South Florida,68,,
01/26/2002,Seton Hall,51,Notre Dame,60,,
01/26/2002,Temple,61,North Carolina St.,80,,
01/26/2002,Kent St.,70,Bowling Green,67,,
01/26/2002,Montana,88,Cal St. Sacramento,78,,
01/26/2002,Cal Riverside,69,Cal St. Northridge,84,,
01/26/2002,Utah St.,57,Idaho,46,,
01/26/2002,Oregon St.,68,Washington,53,,
01/26/2002,Boise St.,51,Texas El Paso,72,,
01/26/2002,Montana St.,59,Northern Arizona,48,,
01/26/2002,North Texas,71,New Mexico St.,88,,
01/26/2002,Eastern Washington,76,Idaho St.,71,,
01/26/2002,Texas Southern,76,Alabama St.,71,,
01/26/2002,Texas,69,Baylor,63,,
01/26/2002,Lamar,66,Louisiana Monroe,92,,
01/26/2002,Alcorn St.,86,Southern,69,,
01/26/2002,Hawaii,90,Tulsa,82,,
01/26/2002,Southern Illinois,64,Northern Iowa,69,,
01/26/2002,Creighton,57,Evansville,41,,
01/26/2002,Stephen F. Austin,75,Texas San Antonio,84,,
01/26/2002,McNeese St.,60,SE Louisiana,58,,
01/26/2002,California,57,UCLA,64,,
01/26/2002,Detroit,48,Wisconsin Milwaukee,66,,
01/26/2002,Georgia Southwestern,67,South Alabama,76,,
01/27/2002,Virginia,81,Duke,94,,
01/27/2002,Wagner,85,Quinnipiac,87,,
01/27/2002,Arkansas St.,42,Western Kentucky,45,,
01/27/2002,St. Peter's,57,Rider,63,,
01/27/2002,Maine,72,New Hampshire,61,,
01/27/2002,Wichita St.,49,Bradley,66,,
01/27/2002,Auburn,59,Tennessee,82,,
01/27/2002,Rutgers,77,West Virginia,59,,
01/27/2002,SW Missouri St.,59,Indiana St.,53,,
01/27/2002,North Carolina,87,Clemson,69,,
01/28/2002,Chattanooga,103,Georgia Southern,91,,
01/28/2002,NC Wilmington,56,Towson,46,,
01/28/2002,Western Maryland,24,Princeton,78,,
01/28/2002,Air Force,76,Wyoming,83,,
01/28/2002,Morgan St.,73,South Carolina St.,81,,
01/28/2002,Grambling,87,Mississippi Valley St.,91,,
01/28/2002,Brigham Young,66,Utah,71,,
01/28/2002,Samford,48,Georgia St.,60,,
01/28/2002,Northern Illinois,65,Buffalo,75,,
01/28/2002,The Citadel,75,Furman,83,,
01/28/2002,Syracuse,60,Georgetown,75,,
01/28/2002,College of Charleston,52,NC Greensboro,63,,
01/28/2002,Howard,75,MD Eastern Shore,65,,
01/28/2002,Canisius,43,Siena,63,,
01/28/2002,Southern,80,Morris Brown,74,,
01/28/2002,Florida A&M,65,Hampton,97,,
01/28/2002,Florida Atlantic,80,Belmont,78,,
01/28/2002,Jackson St.,79,Arkansas Pine Bluff,81,,
01/28/2002,St. Joseph's (PA),73,Villanova,102,,
01/28/2002,Wright St.,66,Illinois Chicago,68,,
01/28/2002,Coppin St.,55,North Carolina A&T,66,,
01/28/2002,Monmouth (NJ),84,Mount St. Mary's,60,,
01/28/2002,Alcorn St.,76,Texas El Paso,80,,
01/28/2002,Prairie View A&M,73,Alabama St.,78,,
01/28/2002,Missouri,73,Kansas,105,,
01/28/2002,New Mexico,70,Colorado St.,64,,
01/28/2002,McNeese St.,74,Nicholls St.,46,,
01/28/2002,Texas Southern,56,Alabama A&M,73,,
01/28/2002,Morehead St.,72,Tennessee St.,91,,
01/28/2002,Youngstown St.,50,Wisconsin Green Bay,53,,
01/28/2002,Rice,60,Tulsa,79,,
01/28/2002,Jacksonville,61,Troy St.,76,,
01/28/2002,Bethune Cookman,58,Norfolk St.,67,,
01/28/2002,Stetson,58,Mercer,55,,
01/28/2002,Appalachian St.,66,Western Carolina,62,,
01/28/2002,Colgate,62,Binghamton,58,,
01/28/2002,Jacksonville St.,78,Campbell,66,,
01/28/2002,Robert Morris,73,Long Island,75,,
01/28/2002,Fairleigh Dickinson,70,MD Baltimore County,81,,
01/28/2002,St. Francis (PA),66,St. Francis (NY),79,,
01/28/2002,Oakland,71,IUPU Ft. Wayne,77,,
01/29/2002,Ball St.,95,Marshall,98,,
01/29/2002,Charleston Southern,60,Birmingham Southern,62,,
01/29/2002,Pennsylvania,81,La Salle,76,,
01/29/2002,St. John's (NY),61,Seton Hall,63,,
01/29/2002,Kent St.,82,Eastern Michigan,62,,
01/29/2002,Dayton,83,Massachusetts,68,,
01/29/2002,Elon,63,Liberty,56,,
01/29/2002,Texas A&M,52,Iowa St.,50,,
01/29/2002,Marquette,68,Tulane,66,,
01/29/2002,St. Louis,46,Southern Mississippi,67,,
01/29/2002,Houston,66,San Diego St.,78,,
01/29/2002,Kentucky,70,Florida,68,,
01/29/2002,Charlotte,97,DePaul,83,,
01/29/2002,UAB,77,TCU,71,,
01/29/2002,East Carolina,48,Cincinnati,75,,
01/29/2002,Niagara,80,Fairfield,77,,
01/29/2002,South Florida,84,Central Florida,79,,
01/29/2002,Boston College,70,Miami (FL),65,,
01/29/2002,Illinois,67,Ohio St.,78,,
01/29/2002,Hartford,44,Boston University,42,,
01/29/2002,High Point,71,Winthrop,81,,
01/29/2002,Brevard College,68,Gardner Webb,81,,
01/30/2002,Navy,66,American,67,,
01/30/2002,Toledo,91,Northern Illinois,95,,
01/30/2002,Quinnipiac,66,Central Connecticut,76,,
01/30/2002,Sacred Heart,74,Wagner,95,,
01/30/2002,VA Commonwealth,70,Delaware,75,,
01/30/2002,Loyola (MD),53,Marist,67,,
01/30/2002,Wake Forest,82,North Carolina St.,81,,
01/30/2002,Pittsburgh,76,Notre Dame,89,,
01/30/2002,Savannah St.,41,Georgia Southern,80,,
01/30/2002,South Carolina St.,71,North Carolina A&T,76,,
01/30/2002,Lafayette,68,Lehigh,63,,
01/30/2002,Wisconsin,60,Northwestern,69,,
01/30/2002,Vanderbilt,61,Mississippi,73,,
01/30/2002,Penn St.,70,Minnesota,94,,
01/30/2002,Michigan,44,Michigan St.,71,,
01/30/2002,Tennessee,61,LSU,58,,
01/30/2002,Texas,70,Kansas St.,71,,
01/30/2002,Mississippi St.,72,Auburn,64,,
01/30/2002,Arkansas,94,Alabama,109,,
01/30/2002,Radford,71,NC Asheville,80,,
01/30/2002,Loyola Marymount,59,Pepperdine,84,,
01/30/2002,Portland,67,Gonzaga,102,,
01/30/2002,Louisville,70,Memphis,80,,
01/30/2002,Oklahoma St.,53,Oklahoma,58,,
01/30/2002,Florida St.,46,Georgia Tech,77,,
01/30/2002,Baylor,88,Colorado,95,,
01/30/2002,Louisiana Tech,71,Centenary,84,,
01/30/2002,Holy Cross,73,Bucknell,65,,
01/30/2002,New Hampshire,57,Albany (NY),74,,
01/30/2002,Bowling Green,78,Western Michigan,66,,
01/30/2002,Providence,81,West Virginia,89,,
01/30/2002,East Tennessee St.,96,VMI,77,,
01/30/2002,Fordham,74,Temple,91,,
01/30/2002,Akron,74,Ohio,73,,
01/30/2002,St. Peter's,87,Manhattan,96,,
01/30/2002,Old Dominion,61,James Madison,67,,
01/30/2002,William & Mary,61,Drexel,78,,
01/30/2002,Wofford,61,Davidson,72,,
01/30/2002,Iona,61,Canisius,60,,
01/30/2002,Evansville,62,Southern Illinois,101,,
01/30/2002,Texas Tech,69,Nebraska,80,,
01/30/2002,Northern Iowa,55,Illinois St.,70,,
01/30/2002,Wichita St.,64,Drake,80,,
01/30/2002,SW Missouri St.,74,Creighton,80,,
01/30/2002,St. Edwards,71,North Texas,98,,
01/30/2002,Alabama A&M,79,Morris Brown,71,,
01/30/2002,Butler,59,Wisconsin Milwaukee,58,,
01/30/2002,Army,72,Colgate,82,,
01/30/2002,George Washington,53,Richmond,61,,
01/30/2002,Connecticut,53,Rutgers,61,,
01/30/2002,Georgia,67,South Carolina,80,,
01/30/2002,Hofstra,62,Towson,60,,
01/30/2002,Virginia Tech,77,Villanova,84,,
01/30/2002,Duquesne,65,Xavier (OH),79,,
01/31/2002,UCLA,62,Oregon,91,,
01/31/2002,Austin Peay,69,Tennessee Martin,68,,
01/31/2002,Cal Poly-SLO,56,Idaho,54,,
01/31/2002,Boise St.,56,Hawaii,67,,
01/31/2002,Loyola Chicago,60,Cleveland St.,81,,
01/31/2002,Illinois Chicago,67,Detroit,74,,
01/31/2002,Purdue,52,Indiana,66,,
01/31/2002,Maryland,91,Virginia,87,,
01/31/2002,Winthrop,68,Coastal Carolina,49,,
01/31/2002,Rhode Island,58,St. Joseph's (PA),71,,
01/31/2002,Binghamton,69,Maine,80,,
01/31/2002,Louisiana Monroe,72,Northwestern St.,64,N,"Bossier City, LA"
01/31/2002,New Mexico St.,64,New Orleans,62,,
01/31/2002,Florida International,64,Western Kentucky,66,,
01/31/2002,IUPUI,92,Chicago St.,59,,
01/31/2002,Texas San Antonio,78,Lamar,72,,
01/31/2002,SW Texas St.,82,Sam Houston St.,96,,
01/31/2002,Nicholls St.,56,Stephen F. Austin,72,,
01/31/2002,Indiana St.,57,Bradley,60,,
01/31/2002,Arizona St.,81,Stanford,90,,
01/31/2002,Texas El Paso,62,San Jose St.,67,,
01/31/2002,Cal Irvine,72,Cal Riverside,64,,
01/31/2002,Southern California,64,Oregon St.,51,,
01/31/2002,Washington,79,Washington St.,81,,
01/31/2002,Cal St. Northridge,58,Pacific,74,,
01/31/2002,Arizona,68,California,58,,
01/31/2002,Oakland,84,Southern Utah,60,,
01/31/2002,Cal Santa Barbara,64,Utah St.,72,,
01/31/2002,Montana,56,Montana St.,76,,
01/31/2002,Texas A&M Corpus Chris,79,Lipscomb,81,,
01/31/2002,Duke,87,North Carolina,58,,
01/31/2002,SE Louisiana,66,Texas Arlington,73,,
01/31/2002,Middle Tennessee St.,90,IUPU Ft. Wayne,80,,
01/31/2002,Youngstown St.,69,Wright St.,76,,
01/31/2002,Eastern Illinois,92,Tennessee Tech,97,,
01/31/2002,SE Missouri St.,65,Tennessee St.,72,,
01/31/2002,Long Beach St.,77,Cal St. Fullerton,60,,
01/31/2002,Nevada,64,Rice,56,,
01/31/2002,Louisiana Lafayette,73,South Alabama,68,,
01/31/2002,Fresno St.,63,Tulsa,78,,
02/01/2002,Canisius,51,Loyola (MD),54,,
02/01/2002,Columbia,41,Princeton,49,,
02/01/2002,Rider,88,St. Peter's,52,,
02/01/2002,Northern Arizona,70,Eastern Washington,63,,
02/01/2002,Cal St. Sacramento,83,Portland St.,86,,
02/01/2002,Santa Clara,63,St. Mary's (CA),60,,
02/01/2002,San Diego,71,San Francisco,87,,
02/01/2002,Brown,81,Harvard,89,,
02/01/2002,Yale,73,Dartmouth,55,,
02/01/2002,South Florida,77,Louisville,96,,
02/01/2002,Iona,74,Niagara,84,,
02/01/2002,Cornell,63,Pennsylvania,75,,
02/01/2002,Hartford,66,Northeastern,67,,
02/02/2002,Long Beach St.,69,Cal Riverside,66,,
02/02/2002,Alcorn St.,81,Jackson St.,78,,
02/02/2002,Arizona,88,Stanford,82,,
02/02/2002,Boston University,85,Vermont,89,,
02/02/2002,Southern Mississippi,61,Tulane,66,,
02/02/2002,Georgia St.,81,Jacksonville,75,,
02/02/2002,Northern Illinois,93,Central Michigan,91,,
02/02/2002,Texas San Antonio,82,Sam Houston St.,75,,
02/02/2002,Oklahoma,85,Texas,84,,
02/02/2002,North Carolina A&T,77,Howard,75,,
02/02/2002,Morgan St.,74,Hampton,89,,
02/02/2002,Charleston Southern,52,Radford,70,,
02/02/2002,Illinois St.,63,SW Missouri St.,68,,
02/02/2002,Texas Pan American,58,Centenary,61,,
02/02/2002,Indiana,74,Minnesota,88,,
02/02/2002,Mississippi St.,48,Florida,76,,
02/02/2002,Oakland,78,Chicago St.,73,,
02/02/2002,Nicholls St.,58,Texas Arlington,81,,
02/02/2002,Bradley,67,Northern Iowa,81,,
02/02/2002,Southern California,69,Oregon,73,,
02/02/2002,The Citadel,77,Chattanooga,84,,
02/02/2002,Brown,74,Dartmouth,71,,
02/02/2002,St. Louis,63,East Carolina,69,,
02/02/2002,Yale,66,Harvard,57,,
02/02/2002,Columbia,54,Pennsylvania,53,,
02/02/2002,Texas A&M Corpus Chris,76,Gardner Webb,86,,
02/02/2002,Murray St.,92,Tennessee Martin,74,,
02/02/2002,Towson,45,William & Mary,62,,
02/02/2002,VMI,68,Wofford,78,,
02/02/2002,Loyola Chicago,75,Youngstown St.,55,,
02/02/2002,Birmingham Southern,60,Elon,67,,
02/02/2002,Troy St.,66,Florida Atlantic,67,,
02/02/2002,Long Island,74,Monmouth (NJ),84,,
02/02/2002,Alabama St.,75,Mississippi Valley St.,72,,
02/02/2002,Southern,80,Grambling,81,,
02/02/2002,Alabama A&M,92,Arkansas Pine Bluff,73,,
02/02/2002,SE Missouri St.,67,Tennessee Tech,82,,
02/02/2002,Eastern Illinois,76,Tennessee St.,94,,
02/02/2002,Eastern Kentucky,59,Austin Peay,70,,
02/02/2002,Western Illinois,60,Valparaiso,84,,
02/02/2002,Missouri Kansas City,75,Oral Roberts,85,,
02/02/2002,James Madison,68,George Mason,80,,
02/02/2002,Boise St.,51,San Jose St.,62,,
02/02/2002,San Diego,60,St. Mary's (CA),63,,
02/02/2002,Northern Arizona,77,Portland St.,60,,
02/02/2002,UCLA,70,Oregon St.,48,,
02/02/2002,Cal Santa Barbara,37,Idaho,40,,
02/02/2002,Cal Irvine,72,Cal St. Fullerton,46,,
02/02/2002,Cal St. Sacramento,67,Eastern Washington,87,,
02/02/2002,Binghamton,69,New Hampshire,79,,
02/02/2002,Lipscomb,85,IUPU Ft. Wayne,81,,
